MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
1.2594,50.0,5.4751,1.2514,2332.0,1.5465,35.8851,-116.239,2.7801
0.9696,18.0,14.4729,3.4968,902.0,2.3623,34.8439,-117.6622,1.1263
7.6037,21.0,4.1659,1.2476,2278.0,1.0,41.6382,-122.7315,5.0
3.1809,10.0,2.0413,0.5,740.0,6.2807,40.6719,-117.8888,0.3
4.9393,49.0,4.5344,0.7455,1789.0,3.9193,37.83,-118.2655,4.7197
2.2469,51.0,1.8704,0.6074,4887.0,3.7431,36.3157,-116.3048,2.3931
2.0765,36.0,5.7289,1.1763,476.0,6.107,39.4998,-115.7902,1.9288
1.8824,4.0,5.4834,1.5382,3929.0,2.0913,37.5134,-121.8644,1.2885
5.4621,22.0,3.6333,1.0258,1076.0,2.1545,41.7706,-116.0294,2.9879
4.0494,15.0,11.473,3.9407,4524.0,3.5231,33.0237,-122.6062,3.0032
13.1974,47.0,6.8063,2.3163,2769.0,6.3269,32.8257,-120.4002,5.0
1.9429,34.0,4.0123,0.6242,718.0,2.0997,37.9018,-119.3765,2.7007
2.4965,50.0,4.7925,0.8525,4738.0,2.1783,34.4312,-116.1287,3.5481
10.2707,43.0,9.1979,1.6846,1889.0,1.1062,38.2409,-115.1288,5.0
4.7391,28.0,11.1428,3.3597,1284.0,1.8971,39.9235,-124.3209,3.7094
2.4547,15.0,6.4166,1.8041,3292.0,2.043,33.812,-116.8327,1.7361
6.6104,40.0,3.1072,0.6357,378.0,3.1672,36.6858,-115.3738,5.0
2.921,36.0,5.0359,1.305,4650.0,6.6827,39.0423,-114.5752,1.4127
5.3487,40.0,8.5396,2.4092,994.0,1.7655,40.4217,-121.714,5.0
2.4701,48.0,12.8261,2.7197,770.0,4.2462,37.2153,-122.7012,4.9783
1.8277,32.0,4.4245,1.209,3048.0,1.8895,34.4585,-119.311,1.4619
2.5328,35.0,2.7974,0.5157,4706.0,6.7291,38.0651,-115.1296,1.9207
2.4632,22.0,9.6219,2.6099,1076.0,1.7528,36.8179,-121.2176,2.5934
1.226,26.0,12.4819,3.7518,2598.0,1.5413,39.8333,-119.2474,1.8117
1.7357,7.0,6.1245,1.7858,895.0,1.9371,37.778,-114.1462,1.1544
0.6192,10.0,3.4008,0.5638,3119.0,5.4408,35.1545,-119.7573,0.3
1.6409,51.0,4.4946,0.9216,4244.0,2.5819,39.6667,-117.9662,2.3364
3.8699,10.0,6.3459,2.1614,2696.0,7.0622,37.4186,-114.1458,1.0155
4.5546,4.0,3.8564,0.7963,2993.0,1.0,34.1867,-120.6805,3.4102
4.0512,41.0,2.3177,0.5,2506.0,1.4824,37.8492,-121.6615,3.7927
3.8928,7.0,3.8145,0.7784,4709.0,1.0,41.509,-121.5595,3.5992
1.0559,24.0,4.4715,1.2547,1785.0,3.1901,39.2024,-118.0831,0.3
4.6276,20.0,4.4348,1.5394,3834.0,2.163,35.3386,-122.8079,3.7569
2.3646,22.0,1.0,0.5,4021.0,2.7537,39.2533,-122.789,1.9449
2.7552,21.0,20.0,5.0,1693.0,1.0,35.1848,-121.7946,4.7684
15.0,2.0,3.9136,0.9826,1641.0,9.3884,37.6555,-118.8743,5.0
2.3675,14.0,2.6252,0.5,2975.0,1.0,37.5027,-115.7206,2.4329
7.2373,33.0,4.7944,1.1352,3306.0,7.0101,34.8502,-118.9956,4.1768
2.388,4.0,11.8209,2.4328,1797.0,2.171,35.8049,-116.3605,1.5777
6.8775,14.0,11.4802,2.3054,648.0,2.9966,41.4507,-114.5414,4.611
4.7511,46.0,10.2616,2.2714,292.0,3.6828,34.8807,-116.804,4.7471
2.7868,34.0,14.9512,5.0,1833.0,3.8355,40.1098,-117.815,3.3536
1.4093,27.0,3.1037,0.7281,2292.0,1.0,38.84,-124.4148,2.0529
5.7893,28.0,2.3775,0.5,1379.0,1.1961,37.56,-119.8365,4.2508
1.4202,50.0,8.5392,2.3506,4852.0,3.1819,33.8064,-121.7123,2.9609
1.9253,3.0,4.2917,1.3209,1893.0,2.8597,34.4434,-119.1708,0.4011
2.1888,45.0,9.9877,1.7298,4028.0,1.0,34.2003,-114.6087,4.5931
4.6489,25.0,11.1499,2.8191,3900.0,3.7717,38.0745,-121.1673,4.537
9.2641,26.0,6.9341,2.1405,237.0,3.1303,41.7471,-122.8279,5.0
1.1583,12.0,5.2916,1.0391,229.0,1.4484,40.8338,-115.9107,0.3832
1.6109,20.0,13.715,3.5866,1903.0,1.91,32.7399,-114.1979,2.3185
2.7747,28.0,6.5597,1.0138,1726.0,4.018,35.1004,-116.3873,1.865
8.3457,14.0,3.9971,0.8729,3498.0,5.5279,33.9939,-123.0607,4.1379
15.0,18.0,5.3984,1.3117,1299.0,1.0,41.7689,-118.7728,5.0
1.1793,51.0,6.1777,1.5716,3457.0,2.6314,34.7383,-120.286,3.1906
2.8301,42.0,1.2117,0.5,1063.0,1.6284,34.4125,-117.9123,3.2346
4.2487,31.0,15.7704,4.9453,1368.0,2.7472,38.3983,-117.5464,4.679
5.1169,15.0,3.3919,0.9937,3556.0,1.6133,37.7838,-116.1063,3.6398
2.9948,43.0,1.6474,0.5,2132.0,3.3055,34.6456,-122.0031,4.0786
5.032,44.0,6.4517,1.3315,4698.0,3.4132,38.8685,-114.4673,4.8028
3.1601,51.0,7.1368,2.3439,3730.0,3.4088,33.4216,-122.2672,4.0061
6.711,35.0,3.5109,1.0765,1223.0,1.616,32.684,-123.2094,5.0
9.42,12.0,4.4484,1.4971,4764.0,2.7455,33.2829,-115.8797,5.0
1.8411,20.0,6.448,1.4568,4792.0,2.0401,35.9662,-119.6822,2.0155
2.8196,48.0,6.2707,2.0018,1753.0,2.2546,41.7627,-119.4016,3.3973
5.1768,6.0,9.7853,2.5931,4461.0,1.2487,37.6988,-121.1852,3.8211
3.3766,41.0,6.5187,1.658,652.0,9.5584,39.6699,-124.0173,1.9994
1.5531,26.0,1.4632,0.5035,4578.0,1.0,35.5542,-122.4865,2.2946
2.2723,24.0,5.2705,1.2954,3220.0,1.0,39.3337,-116.579,2.9156
1.5098,9.0,8.2039,2.1528,3010.0,2.1032,41.6787,-122.1662,0.6018
2.9653,49.0,3.7902,1.1164,2205.0,2.1595,35.8987,-114.1763,3.7811
5.6538,11.0,5.1246,1.4813,4602.0,2.1688,41.9911,-116.3232,2.9061
1.1233,31.0,9.2443,1.8299,2949.0,4.1524,38.5649,-115.6747,1.7361
2.7015,29.0,6.3116,1.2991,2324.0,2.3352,39.6116,-115.4179,3.2918
5.3761,21.0,8.1036,1.284,1609.0,2.0518,34.8956,-117.0234,3.9752
1.7219,8.0,6.9261,1.641,1186.0,2.8219,38.6094,-119.6517,0.518
3.0177,9.0,4.9177,1.3212,3052.0,1.3101,37.3546,-114.9631,2.3258
1.339,33.0,18.7528,4.199,1049.0,1.7914,41.5858,-120.0641,3.6827
4.981,38.0,2.8828,0.7562,942.0,3.3449,41.0944,-123.5035,4.6517
2.1005,13.0,1.7516,0.5,3599.0,1.0,36.2684,-118.297,1.3681
1.1607,40.0,5.8413,1.4386,481.0,3.6026,41.4953,-123.4021,1.5426
7.2178,35.0,4.9714,1.355,2382.0,2.0074,40.9057,-117.684,5.0
3.4109,11.0,5.8603,1.7029,4332.0,4.3839,38.1086,-114.1257,0.8962
5.5572,20.0,10.4977,2.8409,3333.0,5.6543,33.2801,-117.4778,2.7999
2.269,19.0,3.232,0.7205,344.0,3.7136,34.0275,-122.3103,1.8841
1.0366,29.0,1.0,0.5,365.0,2.0417,33.2303,-123.0663,2.1231
5.1224,3.0,20.0,5.0,2084.0,6.1336,33.5259,-120.7936,2.6217
3.5623,49.0,5.0401,1.7573,3035.0,2.0966,41.781,-122.984,3.7296
8.1255,29.0,7.9729,1.2108,2182.0,1.0,34.5156,-118.5752,4.966
6.6934,35.0,5.2189,0.8463,2592.0,3.8589,39.0631,-116.3558,5.0
2.5473,31.0,4.4232,1.2517,2452.0,2.2056,38.547,-117.6554,3.344
7.9581,21.0,5.2725,1.3738,3290.0,5.4281,38.4959,-118.0811,4.5746
2.3874,44.0,8.2577,1.7373,4712.0,3.3534,34.4637,-119.9697,2.2214
9.887,17.0,10.1868,1.6646,3650.0,2.0603,38.0038,-122.7036,5.0
5.6759,2.0,13.5144,2.1824,2048.0,3.4684,38.4426,-117.8671,4.0968
7.4557,29.0,8.8623,2.6928,4957.0,2.793,37.9189,-120.1388,5.0
2.4177,7.0,5.1015,1.2324,3240.0,1.8808,34.2685,-121.3232,2.3376
2.3372,42.0,18.3328,4.8111,4339.0,10.0,39.3691,-117.6434,1.2117
12.4197,2.0,8.177,1.7048,2478.0,1.0,33.1958,-120.5632,5.0
6.0649,11.0,9.0305,1.7412,2020.0,1.0,38.1164,-122.7494,4.4033
6.4655,49.0,13.6265,3.8665,3333.0,3.2055,36.6445,-119.4715,5.0
5.667,14.0,5.7629,0.9909,2152.0,2.2482,34.8777,-121.4925,4.1435
7.9632,27.0,12.9167,4.3993,4880.0,2.5972,40.1702,-116.8717,5.0
5.4394,45.0,1.7285,0.5,581.0,2.7627,34.171,-124.0105,4.4921
5.3313,13.0,5.3835,1.7265,4575.0,3.4936,41.3633,-115.6304,2.864
3.7515,16.0,14.5811,3.7175,3280.0,2.5688,40.9034,-119.702,3.6494
10.6972,1.0,11.3509,3.6269,4616.0,1.0,35.9256,-124.3342,5.0
4.7949,41.0,7.3373,2.2928,4320.0,4.0483,35.399,-123.113,4.7599
6.3675,5.0,2.5135,0.8039,4042.0,1.0,33.8061,-114.6674,3.6934
8.4546,50.0,1.33,0.5,1742.0,1.9556,41.2051,-118.9151,5.0
3.7737,37.0,5.5918,1.0226,3256.0,2.0763,38.4616,-116.5071,3.7952
0.8084,16.0,5.2185,1.5124,4565.0,1.0563,32.8019,-115.3191,0.3853
5.7344,25.0,10.0747,2.1253,3179.0,1.2983,37.3545,-121.1688,5.0
2.7632,27.0,6.4295,1.3672,1058.0,8.2825,33.3151,-118.8121,0.3
3.4964,38.0,11.0036,2.1759,3027.0,4.7969,37.9506,-117.7366,3.0162
1.021,19.0,7.1056,2.1621,3729.0,1.3623,37.3351,-115.7475,1.3949
2.777,14.0,2.9236,0.9253,1201.0,3.8416,33.287,-120.1311,2.1355
2.9218,7.0,7.8309,1.2099,2787.0,1.5718,40.2507,-114.6018,1.7248
2.3955,23.0,6.0829,2.0465,4050.0,4.3619,34.992,-118.1859,1.5606
6.5742,25.0,5.6522,1.6698,2605.0,5.3064,37.6441,-115.4117,4.1281
0.7493,32.0,6.283,1.2153,3524.0,4.4816,38.5709,-123.6331,1.1641
4.6701,43.0,7.3039,2.1079,717.0,4.5266,41.6419,-119.6812,4.0469
0.6769,11.0,5.8387,1.5416,3433.0,1.3367,37.1912,-122.6366,0.9928
4.9541,12.0,1.8751,0.6254,1723.0,1.092,41.2145,-115.0164,2.474
3.5411,15.0,2.2105,0.6375,3557.0,5.8396,35.8711,-122.0561,1.9471
0.7732,9.0,4.4096,1.0398,1682.0,3.8333,40.6457,-117.085,0.3
1.9279,8.0,12.2718,2.2269,3618.0,1.0,34.7403,-123.8462,2.8585
4.2334,41.0,6.6386,2.0518,3795.0,1.0,39.2211,-122.4112,5.0
1.6373,37.0,5.7272,1.9715,981.0,2.1845,33.3418,-121.1735,3.0708
8.7948,43.0,17.9779,5.0,4370.0,1.0,41.8675,-116.3685,5.0
2.0519,30.0,7.098,2.0755,4485.0,1.7207,41.5624,-121.8879,2.9888
6.8064,42.0,5.8428,1.9252,1396.0,6.5204,36.701,-116.0044,4.728
6.8706,23.0,4.7066,1.3775,1151.0,1.1358,37.4774,-116.2984,5.0
1.6901,45.0,4.2363,1.4564,4048.0,4.3288,38.1789,-114.1811,1.4513
3.775,29.0,1.5561,0.5,3239.0,1.5069,35.1129,-117.4577,3.5146
4.6253,2.0,5.7733,1.7123,2373.0,1.0,38.9075,-117.8706,3.018
5.2297,9.0,2.3902,0.6367,2599.0,3.9437,39.1363,-118.244,2.5858
5.7273,27.0,3.3169,0.5883,2351.0,4.7581,37.4882,-123.36,4.4442
1.6205,42.0,2.3103,0.5,1233.0,1.1828,33.9035,-119.1625,2.9683
2.0237,8.0,17.1427,3.8415,2883.0,4.3109,41.2323,-115.6446,0.8352
2.7016,39.0,6.9379,1.3741,4571.0,1.0,33.5929,-124.2831,4.8028
3.6073,46.0,12.7526,2.135,2002.0,1.6031,38.4771,-123.1828,5.0
6.3059,10.0,9.6452,1.4501,2082.0,4.0301,33.4793,-118.2543,4.0258
5.559,29.0,4.9873,1.1385,1027.0,1.4486,33.888,-115.691,4.8882
3.816,46.0,3.7072,0.6749,4131.0,1.0,32.6951,-121.3037,5.0
2.197,16.0,4.9365,1.7114,928.0,2.8645,35.952,-115.4366,2.7521
2.1596,21.0,3.0132,0.7412,2129.0,1.0,38.576,-120.9897,2.7756
0.5913,23.0,1.0,0.5,3096.0,1.601,37.4547,-119.6592,0.7353
4.4437,24.0,1.6997,0.5,4649.0,2.4687,38.9081,-114.5885,3.4304
4.4227,17.0,8.5899,2.0733,3039.0,1.4483,38.9127,-120.157,4.6184
2.0733,28.0,1.865,0.551,341.0,4.6334,33.8317,-118.2654,0.9345
1.2646,14.0,3.3137,1.0895,1417.0,1.0,33.0447,-114.7712,1.0427
0.6598,41.0,4.7583,1.0076,4499.0,2.9841,38.4409,-121.7504,2.5946
1.8248,35.0,2.4254,0.5325,985.0,4.4095,38.7056,-123.5439,1.8832
5.0063,9.0,8.0693,2.4983,4685.0,2.8148,37.7887,-114.5365,3.9306
3.3746,44.0,10.7687,2.1033,732.0,2.8673,34.8347,-118.6778,4.567
3.3539,14.0,1.9359,0.6704,4260.0,1.0621,40.2023,-114.4553,1.6047
0.762,27.0,1.8032,0.547,547.0,2.2461,33.219,-115.4859,0.9742
2.7664,48.0,3.8404,0.8729,2943.0,10.0,38.507,-118.3159,0.9286
1.4854,35.0,8.9914,1.5952,2508.0,6.5025,33.6439,-119.5981,0.4813
10.7965,48.0,8.8554,2.6263,4937.0,1.0,38.7173,-119.5054,5.0
10.3319,31.0,1.6496,0.5,2371.0,2.5898,36.4684,-122.7734,5.0
3.0617,42.0,7.3736,2.0412,1776.0,3.2144,39.322,-119.783,3.6725
2.95,24.0,4.9225,0.8541,2015.0,1.0627,32.9958,-115.954,2.4067
6.0047,9.0,11.6882,1.8858,3503.0,1.8311,37.7733,-114.2166,3.5254
4.5194,10.0,2.8286,0.5602,1119.0,2.6486,33.8763,-114.5124,1.9144
2.5333,31.0,2.3552,0.5339,2930.0,2.8752,38.9826,-114.4933,2.6563
1.4368,8.0,9.2404,1.8064,1736.0,3.6897,33.6396,-124.3023,1.3813
3.0278,23.0,1.6826,0.5,1011.0,2.0385,33.199,-119.136,3.0184
4.22,24.0,6.1436,1.9236,1148.0,1.0,39.2747,-122.4186,4.0581
0.9656,5.0,5.2196,0.8705,3007.0,1.0064,33.1036,-118.101,0.308
2.2398,44.0,3.9369,1.0133,3517.0,1.4262,34.633,-114.6633,3.2347
3.7534,4.0,4.489,1.0217,2099.0,2.9256,40.335,-115.3828,2.1593
4.5462,17.0,6.1418,1.3277,3616.0,1.542,40.192,-115.4875,4.3549
4.596,44.0,1.0093,0.5,854.0,3.2907,40.6142,-120.6965,4.4117
2.0338,2.0,2.8702,0.9703,3505.0,5.8752,35.5979,-119.2878,0.3
8.6118,5.0,1.2553,0.5,1657.0,1.0,37.5165,-121.5678,5.0
9.0766,44.0,1.0,0.5,3334.0,3.6298,39.8468,-118.7399,5.0
4.1389,14.0,1.5614,0.5332,214.0,4.8329,33.8014,-121.3448,2.3113
3.3437,47.0,5.0881,1.1331,3768.0,4.2777,39.3817,-116.0892,2.6984
4.5904,8.0,8.1147,2.4237,4919.0,5.0309,33.4261,-119.67,2.6624
1.6932,9.0,10.7311,1.9842,2754.0,1.8413,41.1759,-117.2159,1.6467
7.5581,30.0,10.2308,1.6633,300.0,1.0,38.5544,-115.4243,5.0
5.0472,49.0,6.2566,1.6131,3803.0,1.0633,37.1864,-121.3826,5.0
3.7621,39.0,1.0,0.5,2401.0,4.2698,37.1049,-118.0302,2.4462
2.2554,32.0,1.5985,0.5,1923.0,1.0,34.2229,-115.7035,2.2295
2.0289,14.0,7.9435,1.78,346.0,1.0,35.7862,-114.6124,2.6795
7.9622,4.0,2.5797,0.8586,4287.0,1.5295,39.4077,-122.8041,5.0
6.6906,40.0,10.458,2.3064,2296.0,3.0114,37.639,-117.4132,5.0
5.6344,6.0,3.1791,0.7276,1224.0,1.212,37.5284,-119.9737,3.2508
4.1104,9.0,7.558,1.3591,3477.0,3.7917,34.3548,-121.5306,2.1533
4.4653,23.0,7.3925,2.4625,4725.0,2.1158,39.0584,-122.8596,3.384
5.1872,19.0,12.2109,2.0425,3022.0,1.6103,36.2243,-118.412,4.8638
6.7059,45.0,5.3538,1.5549,593.0,8.1932,34.2362,-121.0255,4.4836
2.1227,13.0,5.3677,1.1016,2717.0,1.0,41.466,-117.5534,1.6516
3.0573,34.0,5.8343,1.2946,3393.0,3.2199,37.3146,-121.5776,3.3699
1.6484,24.0,10.2241,2.0236,836.0,1.0,37.5163,-124.4938,2.759
3.3331,13.0,2.7418,0.6127,4005.0,10.0,41.823,-116.5208,0.3
1.1118,51.0,4.5662,1.013,2550.0,4.154,35.9809,-122.8222,2.9176
6.7414,41.0,5.4822,1.7023,2388.0,1.0,41.4587,-121.874,5.0
1.0878,38.0,1.6871,0.5753,1047.0,3.7418,39.1018,-122.0523,1.508
2.8836,24.0,4.2139,0.7129,2133.0,2.4685,38.5144,-120.9407,3.0026
1.6449,11.0,7.3533,1.365,2729.0,2.1645,34.727,-119.4524,1.201
1.1814,33.0,2.0442,0.6455,4385.0,3.222,32.9917,-116.0505,0.6556
12.7527,50.0,8.9082,2.6892,1715.0,2.069,36.6589,-117.7377,5.0
7.9843,14.0,5.8177,1.5926,3020.0,1.8543,32.5966,-122.9816,4.9491
1.7414,35.0,11.3062,2.3606,2463.0,1.0,33.1745,-122.5898,3.5027
2.7853,44.0,11.218,2.1819,3885.0,1.0,38.1556,-115.6905,3.8124
13.3489,24.0,14.1626,4.7955,1037.0,3.5197,39.3825,-121.9015,5.0
4.1716,5.0,5.8303,1.1644,4664.0,1.647,34.0955,-122.2257,3.7731
3.5401,47.0,8.2311,1.6903,1534.0,1.7015,39.4588,-124.4629,4.6432
1.202,6.0,6.252,1.3521,2610.0,1.0,41.5224,-116.4496,0.3
2.3335,39.0,4.5766,1.3135,3055.0,1.431,39.5602,-116.8201,3.7989
3.8922,25.0,5.1131,1.3362,1815.0,1.0315,39.9548,-120.8848,3.2502
8.2209,38.0,3.6835,1.0966,1320.0,2.4612,39.1568,-124.4239,5.0
2.8755,36.0,2.3269,0.6345,4845.0,5.2647,34.635,-116.33,2.4159
3.7746,11.0,5.5088,1.6505,2631.0,1.717,35.9285,-123.4666,2.988
2.9998,5.0,6.5649,2.1296,1111.0,6.1115,41.518,-119.7111,1.0346
2.5176,7.0,3.8666,1.0022,4538.0,2.5827,38.7815,-115.7625,0.7519
1.351,11.0,3.9882,0.7981,3833.0,6.2821,39.9957,-121.9595,0.3
1.0976,45.0,14.3882,3.3179,202.0,5.9451,41.7026,-120.5514,2.6407
4.9092,5.0,4.4601,0.8101,4939.0,1.0,34.6987,-117.6271,3.8941
3.0812,35.0,1.8363,0.6145,3614.0,4.2997,35.556,-117.4991,2.43
1.9605,20.0,5.4334,1.2908,4208.0,2.4825,38.6256,-119.6879,1.2815
4.0118,42.0,5.2342,1.6599,3115.0,1.1846,32.7314,-119.989,3.2151
1.7862,31.0,5.2426,1.773,4207.0,3.7337,37.9266,-120.1371,3.1398
1.1725,40.0,5.7443,1.2746,4803.0,8.3026,40.1825,-119.4453,0.5534
0.6488,43.0,4.1672,0.7316,2644.0,1.0,38.2992,-120.8949,2.7816
1.882,47.0,3.1318,0.9589,4897.0,1.0,35.3062,-121.8333,3.9522
2.6727,41.0,1.0438,0.5,276.0,1.0,39.379,-121.2131,3.4663
1.9756,20.0,2.2483,0.6725,4113.0,2.4353,33.8873,-119.5312,1.6126
2.7815,47.0,7.514,1.7016,1606.0,6.7302,41.0003,-120.5257,3.1979
9.7324,18.0,14.1204,2.1365,4300.0,1.0,33.4587,-118.4104,5.0
2.3824,30.0,3.1298,0.9672,2950.0,1.1881,40.7032,-117.9361,1.774
1.1666,13.0,4.1105,1.3878,3012.0,6.4582,37.2292,-114.1401,0.3
5.6689,42.0,5.354,1.7382,4484.0,1.2886,36.5721,-118.1022,5.0
0.927,6.0,17.0796,5.0,2169.0,3.5445,37.2563,-116.8598,0.9468
3.1533,50.0,5.3046,1.1326,4047.0,1.5307,34.402,-123.4805,5.0
3.4564,25.0,18.1329,3.7217,3585.0,1.0,36.848,-116.5913,4.522
4.775,44.0,1.0355,0.5,1917.0,2.4372,40.5723,-119.2074,4.3693
1.1532,26.0,1.2519,0.5,982.0,1.0,40.1091,-115.4878,2.0082
2.8543,8.0,13.0074,3.8714,805.0,3.0503,34.049,-114.4025,2.3993
2.1221,6.0,2.4072,0.5728,3523.0,5.5143,38.8975,-122.1042,0.5908
9.1504,46.0,4.6531,1.1309,1067.0,10.0,40.64,-114.8418,5.0
0.5,31.0,4.4527,1.1925,3004.0,2.6489,40.2878,-117.5149,0.3
5.2902,8.0,1.4923,0.5,1305.0,1.0,36.5435,-116.8132,2.6329
0.6216,19.0,4.7647,1.6385,1076.0,5.3676,32.9569,-119.5874,0.3
4.7788,30.0,20.0,4.1095,834.0,3.4571,41.3461,-120.8101,4.7313
8.5051,24.0,9.9342,3.4363,1760.0,2.7265,36.2609,-116.1796,5.0
3.6923,4.0,1.7376,0.5,3540.0,3.4784,35.9293,-124.2715,2.0305
4.4156,27.0,1.3736,0.5,1131.0,9.7377,39.7154,-118.8778,1.159
6.6694,9.0,7.8126,2.5049,1913.0,4.5529,35.0077,-123.7322,3.5673
5.7282,16.0,14.6773,2.5187,936.0,1.5022,40.4301,-121.8518,4.1276
0.6911,35.0,17.7983,4.8122,3151.0,1.9962,33.2225,-116.9579,2.5083
5.5263,35.0,7.2508,1.2627,2087.0,1.0,39.5368,-116.6507,5.0
4.8004,5.0,1.7212,0.5,4042.0,1.8459,41.675,-115.2539,2.9428
3.7661,27.0,7.2129,1.2705,4602.0,4.0971,41.9598,-117.0595,2.6655
1.4303,14.0,2.4128,0.5392,274.0,1.8573,41.2761,-117.4826,0.8104
3.4572,23.0,6.5742,1.3271,1127.0,1.0,40.7722,-114.6708,3.3685
0.5,42.0,8.8244,2.9558,2417.0,2.9665,35.1494,-118.9109,2.1689
0.5674,21.0,3.2192,1.113,702.0,2.289,41.6832,-117.6996,0.3
12.2119,30.0,12.2524,2.5189,4977.0,3.5535,41.315,-115.4721,5.0
2.1897,2.0,4.8665,1.4913,4828.0,1.0,37.5765,-116.5576,1.1721
3.02,26.0,4.5711,1.3974,840.0,2.174,36.3197,-116.4928,3.1051
3.746,40.0,3.1268,0.6779,2390.0,1.4536,33.538,-118.9177,3.9916
4.0751,34.0,7.6233,1.4892,1803.0,2.8567,38.111,-119.0104,3.9932
2.418,50.0,8.4534,2.5715,1659.0,2.0379,39.1552,-117.7535,4.8817
1.5915,41.0,1.0,0.5,1895.0,10.0,36.338,-117.2143,0.3
0.7531,7.0,12.753,1.9283,3192.0,1.2849,36.3573,-118.8205,1.2944
2.0296,4.0,4.3686,0.9447,2646.0,8.8121,37.9465,-122.5711,0.3
4.8482,15.0,6.3738,1.8143,4510.0,2.8213,32.7639,-121.9165,3.5416
2.5204,42.0,4.6038,0.9586,2558.0,5.3768,41.5997,-119.372,1.7352
3.6843,44.0,6.9866,1.4748,4108.0,1.0,35.2541,-122.3777,4.7766
0.5,37.0,9.1215,1.6806,826.0,2.3201,33.8385,-120.0957,1.631
4.1526,37.0,5.4339,1.0674,1251.0,2.0429,32.5521,-122.9697,3.5638
5.967,35.0,4.4452,1.3079,1982.0,9.2724,40.6405,-122.9792,3.7534
3.5336,16.0,5.2078,1.5253,3078.0,6.8236,40.7005,-115.7306,1.2236
5.622,35.0,7.087,2.2918,2532.0,1.0,33.4054,-118.8606,5.0
3.4406,34.0,5.4929,1.3584,2245.0,4.8289,33.9463,-116.3835,2.1605
5.4465,5.0,6.9424,1.7084,2783.0,5.4711,36.7551,-124.38,2.348
5.7881,47.0,6.2214,1.5242,3246.0,1.0,34.2642,-121.5294,5.0
7.444,39.0,5.4326,1.1474,757.0,6.2984,39.4903,-124.3161,4.4025
5.4511,12.0,5.2179,1.7874,789.0,1.0,33.0514,-124.4648,4.0527
7.5603,15.0,5.2501,0.8724,4199.0,1.5392,37.7222,-124.167,5.0
8.2741,35.0,4.3991,1.3019,4216.0,2.838,36.1365,-119.0761,5.0
0.7316,13.0,3.3587,0.8248,3186.0,9.9358,36.917,-123.5555,0.3
9.7222,42.0,4.6078,1.5431,4101.0,5.0528,36.5352,-116.1969,5.0
2.2477,24.0,5.3851,0.8568,2125.0,1.0,33.955,-119.1316,2.3068
5.8181,5.0,8.3588,2.4006,3138.0,4.9396,34.5927,-121.9483,3.1202
3.1053,36.0,8.7491,2.0793,3243.0,8.1692,33.1157,-115.778,1.4836
4.8156,48.0,13.5952,2.065,654.0,6.3738,33.5952,-119.1998,4.2431
2.3665,17.0,6.7718,1.5887,2791.0,1.0,41.79,-120.8517,2.5944
2.1632,49.0,1.0,0.5,4536.0,2.2602,35.158,-118.5933,2.6382
2.5085,37.0,4.9556,1.4688,2998.0,8.9988,35.4167,-117.5049,0.599
2.1474,38.0,5.1441,1.4461,3524.0,8.8704,33.7075,-118.6884,0.3832
1.7731,19.0,4.2518,1.2469,2651.0,3.1338,39.6741,-114.799,2.4031
3.573,27.0,1.0,0.5,1656.0,2.8927,41.2794,-120.8187,1.5649
1.358,12.0,8.4611,2.21,1902.0,2.9615,40.0026,-120.2365,1.1357
8.4935,31.0,6.2307,1.8001,3248.0,8.4844,38.3199,-115.5679,4.0419
5.3782,44.0,4.0728,1.0423,3763.0,1.9149,40.2257,-117.8701,4.8165
2.6443,34.0,2.376,0.6073,2432.0,1.0,36.3402,-114.4508,2.5284
1.9294,45.0,5.3131,1.7496,2577.0,1.4811,40.6652,-116.2615,3.5201
3.7013,8.0,19.8683,3.0834,3315.0,5.2585,40.0859,-119.1655,2.4158
2.7772,31.0,6.2278,2.081,4260.0,1.4491,32.5164,-117.8989,3.4146
3.1093,16.0,5.6266,1.8553,2965.0,9.0563,37.134,-120.2767,0.3
2.0905,29.0,2.45,0.7212,2475.0,1.0,35.0139,-123.1725,2.2588
6.8703,6.0,7.3924,2.3462,1233.0,4.4361,33.3192,-120.2661,3.4684
4.0113,20.0,3.7425,0.5908,3591.0,1.0,40.5389,-121.5725,4.1917
3.8993,19.0,7.5885,1.981,2409.0,3.0496,32.5755,-117.448,3.2589
5.0037,27.0,1.2128,0.5,4611.0,5.4372,39.4366,-117.5403,2.5506
4.425,39.0,2.7172,0.7391,2788.0,5.0986,41.8878,-114.7514,2.8915
3.7792,30.0,3.6541,0.7781,959.0,5.498,37.0792,-123.6736,1.7736
6.4474,46.0,4.5125,1.3186,2457.0,3.7019,36.0268,-119.6373,5.0
0.5,15.0,13.0806,3.3443,1474.0,1.0,38.2554,-120.3542,2.1522
2.2748,19.0,10.9596,1.83,2801.0,3.9747,40.1446,-119.0146,1.9579
1.0496,25.0,6.8185,2.0394,4329.0,4.5271,34.7824,-123.2565,1.2924
1.0378,32.0,2.45,0.5317,408.0,2.0157,34.8817,-119.3892,2.0911
0.9586,44.0,2.5248,0.7624,3786.0,5.7172,38.2682,-117.6671,1.2781
3.5702,31.0,10.2578,2.9074,4471.0,10.0,41.4289,-121.2366,1.4248
